@type	@id	@lat	@lon	name	addr:city
node	6358213825	-25.5313997	-49.3354441	Imperium barbearia	Curitiba
node	6358464988	-25.5454813	-49.2865012	Isocold Refrigeração Ltda	Curitiba
node	6358838171	-25.5406799	-49.2919170	Girelli Refrigeração	Curitiba
node	6359107276	-25.4988947	-49.2936342	KO Gastropub	Curitiba
node	6359115050	-25.4978043	-49.2961997	The Barber Burguer Capão Raso	Curitiba
node	6359273267	-25.4878181	-49.2608209	O Saboroso Bolos & Doces & Sobremesas	Curitiba
node	6359361856	-25.4627175	-49.3112435	Girelli Refrigeração	Curitiba
node	6364602493	45.4088298	9.1142842	Falegnameria Artigianale Wood	Buccinasco
node	6364684259	50.0347665	14.2313619	Obzor	
node	6365011882	46.0072322	8.9544736	Balmelli Sport	Lugano
node	6370847985	12.1076398	-68.9085532	Nr1 Scooter Rental	
node	6377112365	35.6856066	51.4102972	Goldenhome store فروشگاه زرین قفل	تهران
node	6379384751	33.6839533	-84.0620120	Athena Bitcoin ATM	Conyers
node	6379575504	33.9762811	-83.9443055	Athena Bitcoin ATM	Dacula
node	6379623372	33.7727127	-84.4168243	Athena Bitcoin ATM	Atlanta
node	6384170051	33.7970810	-84.3694049	Athena Bitcoin ATM	Atlanta
node	6384371171	-34.5891891	-58.3938359	Athena Bitcoin ATM	Ciudad Autónoma de Buenos Aires
node	6386677463	-34.6015235	-58.3750437	Athena Bitcoin ATM	Ciudad Autónoma de Buenos Aires
node	6386792457	-34.4837370	-58.5956866	Athena Bitcoin ATM	Buenos Aires
node	6391857184	-34.4485098	-58.8860903	Athena Bitcoin ATM	Buenos Aires
node	6391890105	-34.6747057	-58.3674578	Walmart Alto Avellaneda	Buenos Aires
node	6391939535	-34.5961247	-58.3733281	Athena Bitcoin ATM	Ciudad Autónoma de Buenos Aires
node	6393537638	22.2782546	114.1769017	Bitcoin Cryptocurrency ATM	
node	6401672686	13.9845322	-89.6792396	Hostal Doña Angelina	
node	6402700275	28.4077730	-106.8668376	Elektra	Cd. Cuauhtémoc
node	6402890756	50.0684024	19.9464988	Bitomat FlyingAtom	
node	6407886668	19.5953056	-99.0380924	Elektra	
node	6412115906	-25.9951159	28.1282375	Pick n Pay Express	Midrand
node	6412307685	7.0709466	-73.1065928	Athena Bitcoin ATM	Floridablanca
node	6412501657	6.2143223	-75.5764194	Athena Bitcoin ATM	Medellin
node	6412534200	6.1984296	-75.5655895	Athena Bitcoin ATM	Medellin
node	6412588394	4.7036932	-74.0434868	Athena Bitcoin ATM	Bogotá
node	6412755837	54.5686257	18.4811969	Przyjemny Sen - KEK Sp. z o.o.	Pogórze
node	6417121785	25.7911078	-80.1408037	Chotto Matte	Miami Beach
node	6419305558	46.1727514	9.8711176	Olmo	Sondrio
node	6421923828	13.6777906	-89.3012297	Dollarcity	
node	6423849943	41.6504968	13.3451787	Antica Salumeria	Frosinone
node	6425340685	45.5795973	8.2589514	Nuova Nordaffari srl	Brusnengo
node	6425628300	25.0586362	121.5439107	Bithub Bistro	
node	6440670149	40.4206838	-3.7099927	Vatcointech	Madrid
node	6441612585	12.1051502	-68.9380043	Doo-Shee Bar	
node	6441612885	12.1049736	-68.9378487	Steak & Ribs	
node	6443915049	49.1190271	16.7274062	Panský pivovar Sokolnice	
node	6447052301	16.3056262	-86.5918173	RoaCar	West End
node	6449382897	47.0665708	15.4267898	Cafe Moses	Graz
node	6456086708	38.6129103	-9.1898073	DN Motors	
node	6456809386	-45.0304130	168.6608528	Small Planet Sports	
node	6457433290	25.0466994	121.5164022	Bitcoin Cryptocurrency ATM	
node	6462857854	48.0648153	20.7533549	Hotel AURORA****	Miskolc
node	6462918107	37.9472087	23.7385446	Macway	Άγιος Δημήτριος
node	6463320086	-26.2489788	-49.3891527	Huberto Leal Ortodontia	São Bento do Sul
node	6464331485	41.6894361	44.8966347	ვენდი'ს	თბილისი
node	6464747725	15.9150197	108.3348527	The Happy Bird Cafe	Hội An
node	6467485518	-33.8567555	151.0920573	Pron Prohm Thai Restaurant	
node	6469321485	32.9452453	-117.0851940	Phileas Foggs	San Diego
node	6470465196	41.7209125	44.7856418	სმარტი	
node	6470659485	36.1385541	-5.3535962	Costa	
node	6473122807	-32.9924019	27.8677339	SEAL Water Tech	East London
node	6475072552	44.6408590	10.9130700	Modena Coworking	Modena
node	6477125735	50.5845343	15.2651543	Samotoč	
node	6477573230	46.0489313	12.0524223	RAM Computers	Mel
node	6478979758	54.0988804	12.0730658	Tintenpunkt	Rostock
node	6481192203	4.6431075	-74.0750726	Athena Bitcoin ATM	Bogotá D.C.
node	6481205635	4.6644927	-74.0586210	Athena Bitcoin ATM	Bogotá
node	6481224075	4.6012391	-74.0700208	Athena Bitcoin ATM	Bogotá D.C.
node	6481523375	4.6773613	-74.0462247	Athena Bitcoin ATM	Bogotá D.C.
node	6482236870	-29.5025899	31.2376279	Pangeli Salt Rock	Salt Rock
node	6486397113	13.7370915	-89.3608233	McDonald's	
node	6488599917	21.0191423	-101.8578596	Elektra	San Francisco del Rincón
node	6489164430	49.7962329	9.9272760	Hasenstall	
node	6498339845	41.8850810	12.5098042	Doppelgänger	Roma
node	6503288231	45.4350370	12.3409140	Oreficeria Gioielleria Dogale	Venezia
node	6514188934	-34.0218864	18.4450268	Pick n Pay	Cape Town
node	6515032085	16.3054303	-86.5930344	Bean Crazy	
node	6515113423	5.8413014	-55.1503873	Armis Fruit Tent	Paramaribo
node	6515376822	50.8293553	-0.1738031	The Studio Barbers	Hove
node	6532351917	13.6779871	-89.2499122	Sertracen Las Cascadas	Antiguo Cuscatlán
node	6533483363	46.0057384	8.9515661	Storica	Lugano
node	6533499850	50.6722831	6.7889321	Pizza Haus	Euskirchen
node	6533506983	46.0056325	8.9538767	Fantasy store	
node	6536380086	9.6315731	-85.1533428	Koji’s	
node	6539113210	49.5941352	18.0088253	Radegastovna Tiskárna	
node	6541759199	50.9709083	11.0223278	Die PizzaSchmiede	Erfurt
node	6545621349	60.1743555	24.7803863	Tauko Baari	Espoo
node	6550979513	42.2669907	18.8910488	Blanche	Municipalité de Budva Monténégro
node	6570367263	45.1247160	8.4845730	Niutrox	Casale Monferrato
node	6572662473	43.4614754	-79.6870011		
node	6575479163	50.1004146	14.4331580	Holešovická sedma	
node	6584676243	19.3265508	-99.0753657	Elektra	
node	6591973428	20.9996576	-89.5959713	Elektra	
node	6594210462	47.4878840	2.4389761	Le Bien Aller	Aubigny-sur-Nère
node	6598487689	50.5866048	15.1553580	Turnovská pivnice Slavie	
node	6599026475	13.4442415	-89.0581207	Pizqué	
node	6602270452	47.8507818	12.0839198	OneRepex Handywerkstatt	Rosenheim
node	6609904425	11.1534787	123.8035167	Marino Bungalows	Poblacion
node	6611326016	13.9681156	-89.1806363	Texaco Aguilares 2	
node	6616918486	48.9760215	14.4718192	Restaurace Solnice	
node	6621457076	10.4977197	-66.8401353	E/S Metro Eduvigis	Caracas
node	6622281477	50.1083061	14.4824400	Pivovar Kilián	Praha
node	6633171255	46.0031636	8.9512896	Agua	
node	6633328893	46.0045245	8.9519979	Mauri	
node	6655019299	49.9614442	15.2875685	U Balanu	Kutná Hora
node	6657256586	-25.7309430	27.8850794	Pick n Pay	Hartebeespoort
node	6666377311	51.3429724	12.3645026	Greentime CBD Store	Leipzig
node	6680785287	19.7001984	-98.7592368	Elektra	
node	6684684962	-14.2194967	-42.7837544	Bahia Tech	Guanambi
node	6708305067	51.1984177	-0.7910513	Yiayia's kitchen	Farnham
node	6725277496	49.0707119	13.1076416	Haus Irene	
node	6736574889	27.7678476	-82.6464285	The Frog Pond	Saint Petersburg
node	6740031185	13.9231454	-89.8453338	Pizza Hut	
node	6746540200	51.8656574	4.3538924	Goudsmid Bastein	Hoogvliet Rotterdam
node	6750974649	41.3595355	2.1364840	BitBase	Barcelona
node	6758886855	44.8432632	10.0157361	50 Special	Fidenza
node	6761583037	49.8950922	10.9165327	Scholz-Säle	Bamberg
node	6761981953	52.3716179	4.8895306	Hummingbird Amsterdam	Amsterdam
node	6768342161	-37.3766385	-63.7707373	Breque Viejo	Alpachiri
node	6775884898	43.4632928	11.8800925	Studio Associato Capaccioli Pucci Guiducci	Arezzo
node	6777069676	41.6960550	44.8024796	Leon's Paid	თბილისი
node	6778342663	40.5227455	-111.8983060	Keto Chow	Draper
node	6780746452	49.8216869	18.2779642	Cocafe Dolní Vítkovice	
node	6780969013	19.0600670	-98.1284344	Elektra	
node	6782244372	46.5069159	6.4853021	Bity Crypto ATM	
node	6783688068	41.8079692	12.6812431	Liguori	Frascati
node	6789941887	51.0591545	3.7209055	Bar-bier	Gent
node	6791513285	41.6576143	41.6762312	სმარტი	
node	6793741038	13.8374685	-88.8556698	Mathew’s Coffee	
node	6795519406	45.5986572	8.1418177	Alberto Parise Impianti Elettrici	Valle San Nicolao
node	6796607985	50.1012471	14.4498650	Lovely day bistro	
node	6797467195	49.5892826	18.3614697	Imrvere	Frýdlant nad Ostravicí
node	6802499425	60.3979870	5.3264320	Witchy Bitchy Beauty Spot & Original Import	
node	6804656410	45.0700072	7.6836035	Doppelgänger	Torino
node	6805009385	42.6951923	23.3289306	Арбат	
node	6806550827	49.2745302	-123.1204180	Cocoa Tanning Salon	Vancouver
node	6816523485	20.6295942	-87.0717671	Oh lala! International Cuisine by George	Playa del Carmen
node	6816868229	42.3470940	13.4172750	Billiards Saloon	L'Aquila
node	6818302630	42.6838895	23.2687104	Ancona Pizza Ovcha Kupel	
node	6821427954	19.6301927	-99.0183754	Elektra	
node	6823343093	44.0382336	10.0450885	Ottica Ars	Marina di Carrara
node	6823954295	19.6184879	-99.0374363	Elektra	
node	6832770546	44.4097027	8.9375801	Doppelgänger	Genova
node	6835335762	45.1466700	10.7986550	Bitviking	Mantova
node	6838904175	39.5937325	-105.0718170	Coinstar	
node	6841963175	52.3728840	4.9071748	Walls and Skin	Amsterdam
node	6850753563	43.5708101	27.8282565	Bitcoin ATM - Shitcoins.club	Добрич
node	6852121509	-0.2002156	-78.4310200	La Playa Acai Bar	Cumbayá
node	6852717735	45.4810930	9.1728847	Kebhouze	Milano
node	6853720953	45.5246290	10.2102430	Bitcoin People	Brescia
node	6856751736	48.1677760	17.1396824	wBTCb	
node	6861781668	-34.2671766	-62.7061209	PMA Informática & Servicios	Rufino
node	6862516941	45.5025081	9.1819523	Mamma Farina	Milano
node	6864935530	49.9406300	17.9103168	Hotel Katharein	
node	6867227781	45.8871755	11.0308428	Life Rovereto A.S.D	Rovereto
node	6872704122	51.9974103	7.5705934	evado GmbH	Münster
node	6879092948	51.6593771	7.1505319	Parkett Kenzlers	Marl
node	6880447819	49.2786444	-122.8532550	Brave Brewing Co	
node	6902000257	40.8258050	14.2044445	CryptoLocalATM c/o R.A.M.I.R.A.	Napoli
node	6917198296	13.5034036	-88.8717418	Pizza Hut	
node	6917287078	23.0187681	-82.8171418	Hotel Villa Alicia	Artemisa
node	6917721523	51.2104765	4.3955462	BÚN Bar & Restaurant	
node	6924755785	50.1161569	14.6127352	Pivovar Počerňák	
node	6932701381	-34.7247858	-56.2104248	EL MINISUPER DE LAS PIEDRAS	Las Piedras
node	6932947217	52.4106130	16.9267022	Muchos	Poznań
node	6935966687	49.1967863	16.6094020	Expediční klubovna	Brno
node	6937758834	49.2286061	16.6177218	Charlie's 4est	
node	6938319387	-24.2100495	151.9058504	Codie's Place	
node	6939355719	41.4883783	2.1412241	El Bar del Ateneu	Cerdanyola del Vallès
node	6939644112	13.6977120	-89.2364008	Garage Burger • La Mascota	San Salvador
node	6943533302	48.1482463	17.1115257	Chors	Bratislava
node	6948837406	13.4966318	-89.4395135	Pupusería Jeisi	
node	6951648260	48.2176994	11.5299598	Abiona IT Solutions	München
node	6961538410	45.2942693	9.7636712	Foto Rizzotti	Castelleone
node	6966801805	48.9274430	16.6933769	Vinařství Sonberk	Popice
node	6968529885	35.7125571	139.7952240	ヨガ教室 Asakusa Yoga 浅草	
node	6968557185	35.7060287	139.7900495	ヨガ教室 Asakusa Yoga 蔵前	
node	6992631238	38.8100377	-77.2555552	American Crypto ATM at Exxon Gas	Springfield
node	6993123531	45.5652378	8.1674295	Caffè della Rotonda	Quaregna Cerreto
node	6993784957	-33.9401245	18.8562258	Pick n Pay Express	Stellenbosch
node	6997101373	13.9677434	-89.5736533	Natural Mystic	
node	7003674985	-27.4587914	153.0356372	Crown and Co Barbers	
node	7003678585	-27.4579630	153.0349984	Nom Nom Korean Eatery	
node	7010944119	45.0690798	11.7924896	Rubiero	Rovigo
node	7010956711	45.0707116	11.7906036	La boutique dello smartphone	Rovigo
node	7016283160	48.6943710	21.2393135	Bitcoin ATM - BITCOINMAT.sk	
node	7017059217	45.0535706	3.8828459	Chez Titi	Aiguilhe
node	7018007453	50.1066892	8.6934314	Bitcoin Store Frankfurt	
node	7020274902	32.6488583	-16.9046350	Bordal - Traditional Embroidery	Funchal
node	7023219086	50.1029120	14.4779924	Rice House	Praha 8
node	7026450794	-33.9324006	18.8600349	Pick n Pay Liquor	
node	7026911091	17.1739905	-92.3347145	Elektra	
node	7038993536	45.5735089	8.1788237	WindTRE RV comunicazione	Cossato
node	7039007748	45.5680788	8.1797981	Ottica Zonco	Cossato
node	7039010555	45.5760992	8.1798257	Pizzeria da Mike	Cossato
node	7039011255	45.5678468	8.1785539	Arte Bianca Pizzeria Gourmet	Cossato
node	7040170285	45.6940802	9.6593869	Osteria Risi.co	Bergamo
node	7041809206	44.6844961	8.5882942	Andrea Chiesa è Progetto Immagine	Montaldo Bormida
node	7050310199	32.5359165	-116.9327010	Elektra	
node	7050689885	50.0718927	14.4461256	Blue Vegan Pig Shop	
node	7054929085	50.0807504	14.4196308	Srdcovka Spalena	
node	7056211216	41.3760960	-83.6496457	Inspect Ur Gadget	Bowling Green
node	7058982185	49.2821493	-123.0787400	Container Brewing Ltd.	Vancouver
node	7074095437	41.1814653	29.5233160	Rastgele surf co.	Istanbul
node	7075731614	-33.7923277	18.4581567	Pick n Pay	Bloubergstrand
node	7083866769	-14.2071118	-41.6658065	Toda Linda	
node	7096029724	49.7439749	13.3780938	Martinská Osteria	Plzeň
node	7099192917	14.6195742	-90.5143656	Moonrise Comida Vegana	Guatemala
node	7099334476	45.9025134	13.3112785	Il Melograno	Palmanova
node	7101668986	41.7019829	44.7966606	8000 მოსავალი	თბილისი
node	7102338573	47.2223562	7.5177860	Chäsi Längedorf	Langendorf
node	7108212085	9.7956054	-83.8537638	Orosi Valley Lodge	
node	7112704813	13.4303421	-88.7048461	Al Chile Taqueria	
node	7122392899	45.1760094	4.8838359	Slidesparc	Saint-Barthélemy-de-Vals
node	7123220629	13.6881960	-89.1911259	Despensa Familiar	San Salvador
node	7123321885	41.1487867	-8.6093654	French Fries Factory	
node	7126212425	48.1404850	17.1204025	Kvakomat Bitcoin ATM	
node	7127258586	13.6946046	-89.2360308	Pollo Campero	
node	7138047086	16.2403636	-92.1370964	Elektra	
node	7138688057	48.8967846	2.1978309	Leroi & Associés	Nanterre
node	7139715638	45.4687483	9.1526145	Organya - The Italian Bowl	Milano
node	7150985285	46.5174706	6.4589713	Cave du Château de Denens	
node	7151748486	50.1105342	14.5064695	Radegastovna Kolbenka	Praha
node	7154986816	52.5325656	17.5950128	Bitcoin ATM - Shitcoins.club	Gniezno
node	7157204607	50.0671584	19.9467354	Bitomat emoney24	
node	7157455956	53.1548237	8.2198805	Chrissi's Barbierstube	Oldenburg
node	7157591141	37.0852739	15.2489156	Italy Adsl	
node	7159099179	46.5430458	15.6491031	Kavarna OZ	Maribor
node	7159146385	37.7410216	-25.6685237	Intz48	
node	7159404443	23.1387782	-82.3978055	Blacklab-Games	"Vedado, Ciudad de La Habana"
node	7166273716	49.8356059	18.2935366	Pizza Coloseum Náměstí	Ostrava
node	7167176140	43.1856191	-70.8002626	Jillett Proofreading & Editing Services	South Berwick
node	7179278328	49.2037429	16.6102950	anoda	
node	7182975997	5.8002373	-55.2147759	Pintie Zai Bar	
node	7190945438	35.9280941	14.4905116	Caviar & Bull	San Ġiljan
node	7191719704	43.8149584	7.7730069	Doppelgänger	Sanremo
node	7193108249	47.4408264	9.4047396	babb. GmbH	St. Gallen
node	7194831185	35.8958352	14.5044088	Dinner in the Sky	
node	7197520376	45.7637267	8.5585134	GOLD loungebar & food	Arona
node	7206253186	41.8531464	12.5715325	Bitcoin ATM - Shitcoins.club	Roma
node	7206271085	45.4836041	9.2301553	Bitcoin ATM - Shitcoins.club	Milano
node	7206743958	13.9917862	-89.5449526	Parque Recreativo Sihuatehuacán	
node	7214319686	5.8316512	-55.1452501	Wan Bon Biri	Paramaribo
node	7223064990	40.5811177	-122.3915310	Fratelli's	Redding
node	7223517872	12.1046225	-68.9331294	CIAO CURACAO	Punda
node	7227157085	50.4123826	30.4424812	WOG кафе	
node	7229912251	51.2178851	4.3691897	ANTWERP BOWLING	Antwerpen
node	7230130335	38.7221743	-9.1289516	Davito	
node	7230611130	40.8463719	14.2550771	Decumani	Napoli
node	7241622485	48.8560041	16.0503650	Tusto	Znojmo
node	7242496595	46.4223944	15.8716531	SWAT Army Shop	Ptuj
node	7242933864	49.1968610	16.6096009	Ca Phe Xin Chao	Brno
node	7244465685	44.5127809	11.2868027	Bitcoin ATM - Shitcoins.club	Bologna
node	7245866112	52.4091688	16.9433971	Büro Spa	Poznań
node	7265515785	9.9336646	-84.0665400	El Jardín de Lolita	
node	7267634511	13.4657843	-88.1729850	Omnisport	
node	7269629512	13.4611164	-88.1644980	Cinemark	San Miguel
node	7277767925	49.6593951	18.5742572	Sportcentrum Smilovice	
node	7281550985	25.4547387	-100.9823380	IL Mercato Gentiloni	
node	7289669228	51.1086066	17.0325679		
node	7305887529	-33.2756507	22.3583740	Vrisch Gewagt Boutique Self-Catering Olive Farm	Prince Albert
node	7320800293	40.8247951	-74.2105702	AR Photography	Montclair
node	7333641342	40.5787082	-105.0782170	Algiers Hookah Bar	Fort Collins
node	7357824724	32.5783624	-115.3602617	Elektra	
node	7364479699	19.3559757	-99.2999854	Elektra	
node	7367743908	43.9412437	-69.8523202	Longreach Kitchen and Catering	Bath
node	7389289989	-12.5780345	-38.0048315	Vinopizza	Mata de São João
node	7391082946	34.0619701	-117.2016850	IE Notary and Apostille Services	Redlands
node	7401147091	46.5604413	15.6468065	Pekarna Orehek	Maribor
node	7415815384	13.6936028	-89.2435685	Gourmandises	San Salvador
node	7428321009	13.7015776	-89.2350410	Omnisport	
node	7445203029	14.5136069	-90.5773809	Cinemark	
node	7463027004	47.4171739	8.5459423	SauterCopy	Zürich
node	7476966285	-27.4564865	-58.7818284	Oh My God! Repostería	
node	7483386985	13.6775435	-89.2860861	Pizzeria La Clasica	Santa Tecla
node	7497072986	11.5666565	104.8944330	Jet Black Store	Phnom Penh
node	7499178601	45.7639276	4.8376532	Bouchon Comptoir Brunet	Lyon
node	7507278566	44.4924243	11.3257006	Ambulatorio Veterinario Guidotti	Bologna
node	7511809215	-23.2657172	-47.2984504	Bar do Farias	Itu
node	7519635648	49.5443539	6.5274369	Autowäsche Schu	Freudenburg
node	7540789275	53.6801909	23.8404677	Активэнерго	
node	7545810612	45.5573878	32.8330439	Кайт серф центр IKO K1 - Межводное	Межводненское сельское поселение
node	7545836484	10.9324881	108.1675636	Kite surf center IKO K1 - Mui Ne	
node	7551174343	45.8758020	8.9869489	Z-BIKE	Mendrisio
node	7551780832	52.2008047	9.0759811	Pami-Consulting	Rinteln
node	7570765014	48.8119474	9.3631190	Massagesessel Welt	Weinstadt
node	7588076381	50.6759643	14.0141872	Chaloupka	
node	7589868595	47.0640086	8.2679043	Preact AG	Luzern
node	7593633416	53.3357667	-6.2477778	Chai Yo	Dublin
node	7597452813	49.9155819	14.2337549	Pivovar Řevnice	Řevnice
node	7609051610	48.9989186	21.2381078	Perfetto	
node	7610248500	45.7645477	4.8345673	Industrie Barber Shop	
node	7610691602	52.4877308	13.4310767	Vater Bar	Berlin
node	7617031511	-27.7827380	-48.5700936	Kelicias Naturais	
node	7618556590	47.4877543	8.2917865	Fullhaus Pizza Kebab	Nussbaumen bei Baden
node	7621891333	-26.2748514	28.4557408	Pick n Pay	Gauteng
node	7623303792	9.9839019	-84.7190272	Funeraria Reina de Los Ángeles	Barranca
node	7630141306	48.9776903	14.4741921	Praži Café	České Budějovice
node	7632632759	42.8371423	13.8994662	Mondo Convenienza	Colonnella
node	7635450356	47.2911806	8.6141998	DynamicFoto.ch - e-WideWeb AG	Herrliberg
node	7640772270	50.1047739	14.4694807	Kolkovna DOCK	Praha 8
node	7642309119	47.3226973	9.0877641	Survival Shop SURVIVO	Lichtensteig
node	7644907185	-34.5596820	-58.4600680	Oslo	
node	7648208885	49.1270257	-125.8937700	Chocolate Tofino	Tofino
node	7650331642	46.8470301	13.7645066	Hinteregger Biohof Hotel Auszeit	Bad Kleinkirchheim
node	7654947536	46.0847149	7.5204412	Chalet Lagettaz	La Forclaz
node	7654947537	46.2904033	7.5176852	Valais 4 Saisons	Sierre
node	7657115635	19.7718463	-104.3658598	Elektra	
node	7658187546	50.0691159	14.4061120	Kwak	Praha 5
node	7658604619	50.2680490	19.0059153	FlyingAtom	Katowice
node	7660154838	50.3884511	18.8823044	Specjalistyczna Praktyka Psychiatryczna Krzysztof Stańkowski Bytom	Bytom
node	7660184231	50.3195599	19.0686734	Specjalistyczna Praktyka Psychiatryczna Krzysztof Stańkowski Czeladź	Czeladź
node	7660372723	16.6271969	103.9370397	A.J. Pizza & Steak House	
node	7661223557	43.5530935	10.3116421	CryptoLocalATM C/o Essedi shop	Livorno
node	7678460489	41.8953935	12.4727308	Tabacchi Riv.132	Roma
node	7678479142	45.8897032	11.0440531	Comproeuro®	Rovereto
node	7679113786	37.3885385	46.2407077	آپارتمان شقایق	مراغه
node	7680594686	22.8020563	-80.7697150	Celulares Jorgito	Colon
node	7709004440	32.8306577	-117.1392710	Quantum Brewing	San Diego
node	7712849062	3.4662539	-76.5275093	Athena Bitcoin ATM	Cali
node	7727295670	-41.1356748	-71.3090624	Fullescabio	San Carlos de Bariloche
node	7729878117	49.2641559	-123.1642110	Uno Gelato	Vancouver
node	7742339027	41.8570524	-69.9862783	Town Center Wine & Spirits	North Eastham
node	7765189674	49.2083327	19.2962192	Mr. Štefánik BARBIER	
node	7765194018	40.4462155	17.2699366	MANDURINO DR.SSA FRANCIOSO GIUDITTA	Taranto
node	7772315093	23.9163860	-106.8940630	Elektra	
node	7772622993	47.3006128	9.0868191	Schuh-Toggenburg	Wattwil
node	7775169681	47.4621424	8.6410668		Nürensdorf
node	7786500806	16.3867452	-86.3768224	Trico Bar & Grill (Bacardi)	
node	7799862449	-20.3593786	-41.0773752	Travoletta - Restaurante em Pedra Azul	
node	7820714566	-15.8088201	-47.8859161	CK-saúde | Filial Asa Sul	Brasília
node	7820970103	46.0051623	8.9490459	Osteria Trani	Lugano
node	7822674786	42.3338745	43.4116970	ვისოლ	
node	7829584099	41.7218056	44.7695758		
node	7830343789	38.9214825	1.2940294	Laire - Ayurveda del Mediterráneo	Sant Josep de sa Talaia
node	7830801972	54.3518713	18.6501602	Manolo	
node	7833151326	48.1905781	16.3742611	leo's ecoapartment	Wien
node	7835780385	50.0907903	14.4515916	Spojka Karlín	
node	7855088185	36.8913936	27.2855492	Kapari Meze	
node	7856487432	37.1129217	-8.6555758	Shades of Grey	
node	7870276366	42.3479089	-71.0799305	Coinstar	Boston
node	7889635660	44.4248440	8.8140640	CryptoLocalATM C/o Ottico Rattaro	Genova
node	7899080513	22.1288356	-100.9328527	Elektra	
node	7900549279	49.2224629	17.6625070	Budvarka	
node	7915821128	46.9928062	6.9255094	Bity - City Centre	
node	7917968309	36.1453971	-86.7666829	Bitcoin Magazine Art Gallery	Nashville
node	7923617127	47.9792152	16.8536579	Werk Bowling Billard & Restaurant	Parndorf
node	7927485091	10.8099982	106.6650354	Bitcoin ATM by BitcoinVN	Thành phố Hồ Chí Minh
node	7927485092	10.8017721	106.7287053	Bitcoin ATM by BitcoinVN	Thành phố Hồ Chí Minh
node	7934255885	46.8876133	8.2430578	Seefeld Imbiss	Sarnen
node	7938117286	45.5858387	10.2854244	Punto Com Informatica	Nave
node	7942842749	49.9944333	17.4725035	Affinity Cafe bar & restaurant	Bruntál
node	7947066855	-36.7770681	-59.8607567	De la Mancha Vinería	Azul
node	7950521585	45.9292251	8.4801214	Pizzeria Fiore Di Latte	Baveno
node	7959611868	47.1119706	7.2274201	Bitcoin-Schweiz.ch GmbH	Ipsach
node	7965449670	38.5998637	-90.3004611	CoinFlip Bitcoin ATM at Huck's Food and Fuel	
node	7968828012	48.7410929	9.3037827	Confident Zahnarztpraxis	Esslingen am Neckar
node	7973739429	20.2617001	105.9130701	Trang An Freedom Hood	Ninh Bình
node	7985349866	45.4312724	9.2017584	CryptoLocalATM C/o Euroumby SAS	Milano
node	7993474756	48.1452352	17.1142122	BITCOINMAT.sk	
node	7995895439	50.2979081	18.6792130	Bitcoin ATM - Shitcoins.club	Gliwice
node	8002150986	17.2599794	-88.7941753	Frogman Resale	Roaring Creek
node	8003626864	47.7962827	13.0249052	FIT.smartfood	Salzburg
node	8010318244	50.0561429	14.3720076	Turnovská pivnice	
node	8014822514	49.2233107	18.5594884	Dasing PC	
node	8024859023	41.1216143	16.8751523	CryptoLocalATM C/o Bear Bush	Bari
node	8040585255	41.3817321	2.1765075	Artevistas Gallery	Barcelona
node	8046848126	41.0069059	14.3271132	Mondo Convenienza	Marcianise
node	8071333930	45.5660752	8.0829197	SV Elettrotecnica di Stefano Vanna	Biella
node	8073617134	53.9121625	10.7385537	MIGODI	Lübeck
node	8074255818	50.4273891	14.9080790	Restaurace Start	Mladá Boleslav
node	8091163403	-30.8501355	-51.8127577	Sorveteria do Alemão	Camaquã
node	8091690801	49.4474765	11.0813182	Dornauers Lebküchnerei & Chocolaterie	Nürnberg
node	8097102312	49.2178573	16.6206917	Kinokavárna	
node	8104401139	49.1698431	-123.1361800	Bitcoiniacs	
node	8145412017	52.5367859	13.4175276	Mein Palo Santo	Berlin
node	8152227589	47.8418247	12.9802497	Bonami	Freilassing
node	8154718782	45.0677021	11.7877546	Nuovo Forno a Legna	Rovigo
node	8154718783	45.0682612	11.7881041	Badabeer	Rovigo
node	8154718784	45.0684450	11.7883165	Pizzeria al Vescovado	Rovigo
node	8164814603	41.9021442	12.4798111	Doppelgänger	Roma
node	8168616368	45.0719266	11.7864150	Biliardo	Rovigo
node	8173470619	52.2555132	20.9243132	Bitcoin ATM - Shitcoins.club	Warszawa
node	8176808003	49.5724077	11.1991406	Dornauers Herrengasse	Eckental
node	8180103617	46.0058922	8.9508012	Odéon Café	
node	8189331417	24.1634658	-110.3137773	Les Miserable	La Paz
node	8196458496	51.1504427	14.9856105	Jakobs Speiselokal	Görlitz
node	8203934927	32.3083743	-89.6680724		
node	8206877625	39.9863761	-75.1559706		
node	8208980511	45.1207930	10.9093890	CR1PT0	Roncoferraro
node	8230776237	42.6742913	23.3333499	Santé	
node	8230776239	42.6715049	23.3332076	Diverso hair	
node	8231293749	-31.4294285	-64.1884715	RM Insumos	Córdoba
node	8236380472	45.5529713	8.9539794	Officina del gelato	Nerviano
node	8240383296	-14.2791288	-39.0016106	Itacaré Surf School	BAHIA
node	8244765212	50.0640796	19.9975150	Bitcoin ATM - Shitcoins.club	Kraków
node	8247215261	48.6621694	20.5332850	PC Centrum pod vežou - Rožňava	Rožňava
node	8256690776	48.3649655	10.8998453	Studio Napoli	Augsburg
node	8261781459	41.1641300	-8.6627928	Barbearia Maria Cruz	Porto
node	8263105788	19.5679906	-99.0446601	Elektra	
node	8264326617	-26.1222719	28.1430913	Pick n Pay	
node	8268415420	-12.5772790	-38.0081938	Play Sushi Lounge Bar	Mata de São João
node	8273273199	-1.2823254	29.7249140	Birunga Dairy Industries	
